'330000','浙江省','10',
'370901','山东省泰安市市辖区','370901',
'370902','山东省泰安市泰山区','370902',
'370903','山东省泰安市岱岳区','370903',
'370921','山东省泰安市宁阳县','370921',
'370923','山东省泰安市东平县','370923',
'370982','山东省泰安市新泰市','370982',
'370983','山东省泰安市肥城市','370983',
'371000','山东省威海市','3710',
'371001','山东省威海市市辖区','371001',
'371002','山东省威海市环翠区','371002',
'371003','山东省威海市文登区','371003',
'371082','山东省威海市荣成市','371082',
'371083','山东省威海市乳山市','371083',
'371100','山东省日照市','3711',
'371101','山东省日照市市辖区','371101',
'371102','山东省日照市东港区','371102',
'371103','山东省日照市岚山区','371103',
'371121','山东省日照市五莲县','371121',
'371122','山东省日照市莒县','371122',
'371200','山东省莱芜市','3712',
'371201','山东省莱芜市市辖区','371201',
'371202','山东省莱芜市莱城区','371202',
'371203','山东省莱芜市钢城区','371203',
'371300','山东省临沂市','3713',
'371301','山东省临沂市市辖区','371301',
'371302','山东省临沂市兰山区','371302',
'371311','山东省临沂市罗庄区','371311',
'371312','山东省临沂市河东区','371312',
'371321','山东省临沂市沂南县','371321',
'371322','山东省临沂市郯城县','371322',
'371323','山东省临沂市沂水县','371323',
'371324','山东省临沂市兰陵县','371324',
'371325','山东省临沂市费县','371325',
'371326','山东省临沂市平邑县','371326',
'371327','山东省临沂市莒南县','371327',
'371328','山东省临沂市蒙阴县','371328',
'371329','山东省临沂市临沭县','371329',
'371400','山东省德州市','3714',
'371401','山东省德州市市辖区','371401',
'371402','山东省德州市德城区','371402',
'371403','山东省德州市陵城区','371403',
'371422','山东省德州市宁津县','371422',
'371423','山东省德州市庆云县','371423',
'371424','山东省德州市临邑县','371424',
'371425','山东省德州市齐河县','371425',
'371426','山东省德州市平原县','371426',
'371427','山东省德州市夏津县','371427',
'371428','山东省德州市武城县','371428',
'371481','山东省德州市乐陵市','371481',
'371482','山东省德州市禹城市','371482',
'371500','山东省聊城市','3715',
'371501','山东省聊城市市辖区','371501',
'371502','山东省聊城市东昌府区','371502',
'371521','山东省聊城市阳谷县','371521',
'371522','山东省聊城市莘县','371522',
'371523','山东省聊城市茌平县','371523',
'371524','山东省聊城市东阿县','371524',
'371525','山东省聊城市冠县','371525',
'371526','山东省聊城市高唐县','371526',
'371581','山东省聊城市临清市','371581',
'371600','山东省滨州市','3716',
'371601','山东省滨州市市辖区','371601',
'371602','山东省滨州市滨城区','371602',
'371603','山东省滨州市沾化区','371603',
'371621','山东省滨州市惠民县','371621',
'371622','山东省滨州市阳信县','371622',
'371623','山东省滨州市无棣县','371623',
'371625','山东省滨州市博兴县','371625',
'371626','山东省滨州市邹平县','371626',
'371700','山东省荷泽市','3717',
'371701','山东省荷泽市市辖区','371701',
'371702','山东省荷泽市牡丹区','371702',
'371721','山东省荷泽市曹县','371721',
'371722','山东省荷泽市单县','371722',
'371723','山东省荷泽市成武县','371723',
'371724','山东省荷泽市巨野县','371724',
'371725','山东省荷泽市郓城县','371725',
'371726','山东省荷泽市鄄城县','371726',
'371727','山东省荷泽市定陶县','371727',
'371728','山东省荷泽市东明县','371728',
'410000','河南省','41',
'410100','河南省郑州市','4101',
'410101','河南省郑州市市辖区','410101',
'410102','河南省郑州市中原区','410102',
'410103','河南省郑州市二七区','410103',
'410104','河南省郑州市管城回族区','410104',
'410105','河南省郑州市金水区','410105',
'410106','河南省郑州市上街区','410106',
'410108','河南省郑州市惠济区','410108',
'410122','河南省郑州市中牟县','410122',
'410181','河南省郑州市巩义市','410181',
'410182','河南省郑州市荥阳市','410182',
'410183','河南省郑州市新密市','410183',
'410184','河南省郑州市新郑市','410184',
'410185','河南省郑州市登封市','410185',
'410200','河南省开封市','4102',
'410201','河南省开封市市辖区','410201',
'410202','河南省开封市龙亭区','410202',
'410203','河南省开封市顺河回族区','410203',
'410204','河南省开封市鼓楼区','410204',
'410205','河南省开封市禹王台区','410205',
'410211','河南省开封市金明区','410211',
'410221','河南省开封市杞县','410221',
'410222','河南省开封市通许县','410222',
'410223','河南省开封市尉氏县','410223',
'410224','河南省开封市开封县','410224',
'410225','河南省开封市兰考县','410225',
'410300','河南省洛阳市','4103',
'410301','河南省洛阳市市辖区','410301',
'410302','河南省洛阳市老城区','410302',
'410303','河南省洛阳市西工区','410303',
'410304','河南省洛阳市廛河回族区','410304',
'410305','河南省洛阳市涧西区','410305',
'410306','河南省洛阳市吉利区','410306',
'410311','河南省洛阳市洛龙区','410311',
'410322','河南省洛阳市孟津县','410322',
'410323','河南省洛阳市新安县','410323',
'410324','河南省洛阳市栾川县','410324',
'410325','河南省洛阳市嵩县','410325',
'410326','河南省洛阳市汝阳县','410326',
'410327','河南省洛阳市宜阳县','410327',
'410328','河南省洛阳市洛宁县','410328',
'410329','河南省洛阳市伊川县','410329',
'410381','河南省洛阳市偃师市','410381',
'410400','河南省平顶山市','4104',
'410401','河南省平顶山市市辖区','410401',
'410402','河南省平顶山市新华区','410402',
'410403','河南省平顶山市卫东区','410403',
'410404','河南省平顶山市石龙区','410404',
'410411','河南省平顶山市湛河区','410411',
'410421','河南省平顶山市宝丰县','410421',
'410422','河南省平顶山市叶县','410422',
'410423','河南省平顶山市鲁山县','410423',
'410425','河南省平顶山市郏县','410425',
'410481','河南省平顶山市舞钢市','410481',
'410482','河南省平顶山市汝州市','410482',
'410500','河南省安阳市','4105',
'410501','河南省安阳市市辖区','410501',
'410502','河南省安阳市文峰区','410502',
'410503','河南省安阳市北关区','410503',
'410505','河南省安阳市殷都区','410505',
'410506','河南省安阳市龙安区','410506',
'410522','河南省安阳市安阳县','410522',
'410523','河南省安阳市汤阴县','410523',
'410526','河南省安阳市滑县','410526',
'410527','河南省安阳市内黄县','410527',
'410581','河南省安阳市林州市','410581',
'410600','河南省鹤壁市','4106',
'410601','河南省鹤壁市市辖区','410601',
'410602','河南省鹤壁市鹤山区','410602',
'410603','河南省鹤壁市山城区','410603',
'410611','河南省鹤壁市淇滨区','410611',
'410621','河南省鹤壁市浚县','410621',
'410622','河南省鹤壁市淇县','410622',
'410700','河南省新乡市','4107',
'410701','河南省新乡市市辖区','410701',
'410702','河南省新乡市红旗区','410702',
'410703','河南省新乡市卫滨区','410703',
'410704','河南省新乡市凤泉区','410704',
'410711','河南省新乡市牧野区','410711',
'410721','河南省新乡市新乡县','410721',
'410724','河南省新乡市获嘉县','410724',
'410725','河南省新乡市原阳县','410725',
'410726','河南省新乡市延津县','410726',
'410727','河南省新乡市封丘县','410727',
'410728','河南省新乡市长垣县','410728',
'410781','河南省新乡市卫辉市','410781',
'410782','河南省新乡市辉县市','410782',
'410800','河南省焦作市','4108',
'410801','河南省焦作市市辖区','410801',
'410802','河南省焦作市解放区','410802',
'410803','河南省焦作市中站区','410803',
'410804','河南省焦作市马村区','410804',
'410811','河南省焦作市山阳区','410811',
'410821','河南省焦作市修武县','410821',
'410822','河南省焦作市博爱县','410822',
'410823','河南省焦作市武陟县','410823',
'410825','河南省焦作市温县','410825',
'410882','河南省焦作市沁阳市','410882',
'410883','河南省焦作市孟州市','410883',
'410900','河南省濮阳市','4109',
'410901','河南省濮阳市市辖区','410901',
'410902','河南省濮阳市华龙区','410902',
'410922','河南省濮阳市清丰县','410922',
'410923','河南省濮阳市南乐县','410923',
'410926','河南省濮阳市范县','410926',
'410927','河南省濮阳市台前县','410927',
'410928','河南省濮阳市濮阳县','410928',
'411000','河南省许昌市','4110',
'411001','河南省许昌市市辖区','411001',
'411002','河南省许昌市魏都区','411002',
'411023','河南省许昌市许昌县','411023',
'411024','河南省许昌市鄢陵县','411024',
'411025','河南省许昌市襄城县','411025',
'411081','河南省许昌市禹州市','411081',
'411082','河南省许昌市长葛市','411082',
'411100','河南省漯河市','4111',
'411101','河南省漯河市市辖区','411101',
'411102','河南省漯河市源汇区','411102',
'411103','河南省漯河市郾城区','411103',
'411104','河南省漯河市召陵区','411104',
'411121','河南省漯河市舞阳县','411121',
'411122','河南省漯河市临颍县','411122',
'411200','河南省三门峡市','4112',
'411201','河南省三门峡市市辖区','411201',
'411202','河南省三门峡市湖滨区','411202',
'411221','河南省三门峡市渑池县','411221',
'411222','河南省三门峡市陕县','411222',
'411224','河南省三门峡市卢氏县','411224',
'411281','河南省三门峡市义马市','411281',
'411282','河南省三门峡市灵宝市','411282',
'411300','河南省南阳市','4113',
'411301','河南省南阳市市辖区','411301',
'411302','河南省南阳市宛城区','411302',
'411303','河南省南阳市卧龙区','411303',
'411321','河南省南阳市南召县','411321',
'411322','河南省南阳市方城县','411322',
'411323','河南省南阳市西峡县','411323',
'411324','河南省南阳市镇平县','411324',
'411325','河南省南阳市内乡县','411325',
'411326','河南省南阳市淅川县','411326',
'411327','河南省南阳市社旗县','411327',
'411328','河南省南阳市唐河县','411328',
'411329','河南省南阳市新野县','411329',
'411330','河南省南阳市桐柏县','411330',
'411381','河南省南阳市邓州市','411381',
'411400','河南省商丘市','4114',
'411401','河南省商丘市市辖区','411401',
'411402','河南省商丘市梁园区','411402',
'411403','河南省商丘市睢阳区','411403',
'411421','河南省商丘市民权县','411421',
'411422','河南省商丘市睢县','411422',
'411423','河南省商丘市宁陵县','411423',
'411424','河南省商丘市柘城县','411424',
'411425','河南省商丘市虞城县','411425',
'411426','河南省商丘市夏邑县','411426',
'411481','河南省商丘市永城市','411481',
'411500','河南省信阳市','4115',
'411501','河南省信阳市市辖区','411501',
'411502','河南省信阳市浉河区','411502',
'411503','河南省信阳市平桥区','411503',
'411521','河南省信阳市罗山县','411521',
'411522','河南省信阳市光山县','411522',
'411523','河南省信阳市新县','411523',
'411524','河南省信阳市商城县','411524',
